2021-09-18T11:07:54,582 INFO  [background-preinit] o.h.v.i.u.Version: HV000001: Hibernate Validator 6.1.7.Final
2021-09-18T20:23:09,856 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2021-09-18T20:23:09,901 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@52ee3c79, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@62d56f3d, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3426a97f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@372e80f, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@20dc11ec, org.springframework.test.context.support.DirtiesContextTestExecutionListener@69b92e4d, org.springframework.test.context.transaction.TransactionalTestExecutionListener@68d51f54, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7c73b0d1, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@3c608dc2, org.springframework.test.context.event.EventPublishingTestExecutionListener@1c0b1745, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@5ce4842f, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3d70525a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5c6d6ab, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@41335869, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@390e699c, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6d31e65, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3593f39a]
2021-09-18T20:23:10,488 INFO  [background-preinit] o.h.v.i.u.Version: HV000001: Hibernate Validator 6.1.7.Final
2021-09-18T20:23:10,563 INFO  [Test worker] c.m.p.c.AuthControllerTest: Starting AuthControllerTest using Java 14.0.2 on LAPTOP-KGVDH18P with PID 9044 (started by Abimanyu in C:\Users\Abimanyu\Desktop\markaz-pillar-be)
2021-09-18T20:23:10,572 INFO  [Test worker] c.m.p.c.AuthControllerTest: No active profile set, falling back to default profiles: default
2021-09-18T20:23:13,394 INFO  [Test worker] o.s.b.t.m.w.SpringBootMockServletContext: Initializing Spring TestDispatcherServlet ''
2021-09-18T20:23:13,395 INFO  [Test worker] o.s.t.w.s.TestDispatcherServlet: Initializing Servlet ''
2021-09-18T20:23:13,397 INFO  [Test worker] o.s.t.w.s.TestDispatcherServlet: Completed initialization in 1 ms
2021-09-18T20:23:13,443 INFO  [Test worker] c.m.p.c.AuthControllerTest: Started AuthControllerTest in 3.483 seconds (JVM running for 6.371)
2021-09-18T20:24:38,161 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.markaz.pillar.controller.AuthControllerTest], using SpringBootContextLoader
2021-09-18T20:24:38,171 INFO  [Test worker] o.s.t.c.s.AbstractContextLoader: Could not detect default resource locations for test class [com.markaz.pillar.controller.AuthControllerTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2021-09-18T20:24:38,173 INFO  [Test worker] o.s.t.c.s.AnnotationConfigContextLoaderUtils: Could not detect default configuration classes for test class [com.markaz.pillar.controller.AuthControllerTest]: AuthControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2021-09-18T20:24:38,398 INFO  [Test worker] o.s.b.t.c.SpringBootTestContextBootstrapper: Found @SpringBootConfiguration com.markaz.pillar.PillarBeApplication for test class com.markaz.pillar.controller.AuthControllerTest
2021-09-18T20:24:38,405 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2021-09-18T20:24:38,460 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@62d56f3d, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3426a97f, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@372e80f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@20dc11ec, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@69b92e4d, org.springframework.test.context.support.DirtiesContextTestExecutionListener@68d51f54, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7c73b0d1, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3c608dc2, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@1c0b1745, org.springframework.test.context.event.EventPublishingTestExecutionListener@5ce4842f, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@3d70525a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@5c6d6ab, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@41335869, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@390e699c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6d31e65, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@3593f39a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6eb80551]
2021-09-18T20:24:39,032 INFO  [background-preinit] o.h.v.i.u.Version: HV000001: Hibernate Validator 6.1.7.Final
2021-09-18T20:24:39,118 INFO  [Test worker] c.m.p.c.AuthControllerTest: Starting AuthControllerTest using Java 14.0.2 on LAPTOP-KGVDH18P with PID 3564 (started by Abimanyu in C:\Users\Abimanyu\Desktop\markaz-pillar-be)
2021-09-18T20:24:39,133 INFO  [Test worker] c.m.p.c.AuthControllerTest: No active profile set, falling back to default profiles: default
2021-09-18T20:24:41,977 INFO  [Test worker] o.s.b.t.m.w.SpringBootMockServletContext: Initializing Spring TestDispatcherServlet ''
2021-09-18T20:24:41,978 INFO  [Test worker] o.s.t.w.s.TestDispatcherServlet: Initializing Servlet ''
2021-09-18T20:24:41,980 INFO  [Test worker] o.s.t.w.s.TestDispatcherServlet: Completed initialization in 2 ms
2021-09-18T20:24:42,026 INFO  [Test worker] c.m.p.c.AuthControllerTest: Started AuthControllerTest in 3.507 seconds (JVM running for 6.327)
2021-09-18T20:24:49,062 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.markaz.pillar.controller.AuthControllerTest], using SpringBootContextLoader
2021-09-18T20:24:49,073 INFO  [Test worker] o.s.t.c.s.AbstractContextLoader: Could not detect default resource locations for test class [com.markaz.pillar.controller.AuthControllerTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2021-09-18T20:24:49,073 INFO  [Test worker] o.s.t.c.s.AnnotationConfigContextLoaderUtils: Could not detect default configuration classes for test class [com.markaz.pillar.controller.AuthControllerTest]: AuthControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2021-09-18T20:24:49,261 INFO  [Test worker] o.s.b.t.c.SpringBootTestContextBootstrapper: Found @SpringBootConfiguration com.markaz.pillar.PillarBeApplication for test class com.markaz.pillar.controller.AuthControllerTest
2021-09-18T20:24:49,268 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener, org.springframework.security.test.context.support.ReactorContextTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2021-09-18T20:24:49,324 INFO  [Test worker] o.s.b.t.a.w.s.WebMvcTestContextBootstrapper: Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@62d56f3d, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3426a97f, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@372e80f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@20dc11ec, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@69b92e4d, org.springframework.test.context.support.DirtiesContextTestExecutionListener@68d51f54, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7c73b0d1, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3c608dc2, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@1c0b1745, org.springframework.test.context.event.EventPublishingTestExecutionListener@5ce4842f, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@3d70525a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@5c6d6ab, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@41335869, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@390e699c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6d31e65, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@3593f39a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6eb80551]
2021-09-18T20:24:49,958 INFO  [background-preinit] o.h.v.i.u.Version: HV000001: Hibernate Validator 6.1.7.Final
2021-09-18T20:24:50,025 INFO  [Test worker] c.m.p.c.AuthControllerTest: Starting AuthControllerTest using Java 14.0.2 on LAPTOP-KGVDH18P with PID 19312 (started by Abimanyu in C:\Users\Abimanyu\Desktop\markaz-pillar-be)
